Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1849,0.16932,0.36239,0.99052,0.11532,0.66554,1.404,0.37255,0.51096,1.45456,0.03131,0.54805,1.24467,0.41108,0.39299,1.28277,0.00499,0.45188,1.27517,0.39099,0.30306,1.29249,0.2255,0.45496,1.6059,0.21412,0.4056,1.60899,0.17317,0.34061,1.24538,0.14793,0.29584,0.95209,0.07416,0.44097,0.76291,0.24278,0.26876,0.73967,0.03388,0.55975,0.35791,0.242,0.21722,0.30798,-0.00744,0.59602,0.0534,0.26523,0.19029,0.02116,-0.01724,0.60244,0.052,0.2797,0.18355,0.02077
1850,0.16985,0.36156,0.99065,0.1119,0.66079,1.4069,0.3711,0.51109,1.45554,0.0294,0.54428,1.24605,0.41106,0.39401,1.28345,0.00446,0.44881,1.27544,0.39196,0.30454,1.29293,0.22479,0.4552,1.60595,0.21406,0.4057,1.60915,0.17382,0.33993,1.24552,0.14948,0.29533,0.95228,0.07469,0.43943,0.76284,0.24387,0.26851,0.73982,0.03375,0.55655,0.35733,0.24217,0.21679,0.30803,-0.00664,0.5925,0.05312,0.26529,0.19021,0.02111,-0.01634,0.59908,0.05178,0.27977,0.1835,0.02073
1851,0.17041,0.36084,0.99073,0.10813,0.65616,1.41017,0.3692,0.51075,1.45669,0.0278,0.54051,1.24758,0.41077,0.39505,1.284,0.00418,0.44619,1.27579,0.39298,0.30591,1.29332,0.22403,0.45532,1.60614,0.21382,0.40572,1.60937,0.17455,0.3395,1.24559,0.15104,0.29492,0.95239,0.07524,0.43789,0.76264,0.24495,0.2684,0.73989,0.03373,0.55327,0.35668,0.24232,0.21648,0.30802,-0.00604,0.58883,0.05287,0.26542,0.19016,0.02102,-0.01566,0.59554,0.05161,0.27991,0.18346,0.02067
1852,0.1709,0.36027,0.99075,0.10398,0.65127,1.41378,0.36715,0.51007,1.45798,0.02629,0.53665,1.24915,0.4101,0.39618,1.2844,0.00406,0.44397,1.27606,0.39359,0.30744,1.29348,0.22319,0.45542,1.60645,0.21344,0.40572,1.6096,0.17525,0.33947,1.2456,0.15248,0.29463,0.95248,0.0758,0.43644,0.76233,0.24589,0.26829,0.73993,0.0338,0.54986,0.35594,0.2424,0.2162,0.30796,-0.00563,0.58487,0.05262,0.26562,0.19021,0.02095,-0.01521,0.59165,0.05146,0.28011,0.18351,0.02062
1853,0.17125,0.35983,0.99079,0.09961,0.64555,1.41762,0.36496,0.50918,1.45929,0.02472,0.53261,1.25054,0.40917,0.39725,1.28474,0.00397,0.442,1.27596,0.39363,0.30909,1.29344,0.22224,0.45565,1.60682,0.21291,0.40586,1.60984,0.17578,0.33985,1.24561,0.15374,0.29446,0.95263,0.07626,0.43506,0.76198,0.24666,0.26808,0.74006,0.03377,0.54628,0.35511,0.24238,0.2158,0.30798,-0.00538,0.58048,0.05228,0.26579,0.19032,0.02098,-0.01495,0.58728,0.05118,0.28028,0.18362,0.02068
1854,0.1714,0.35946,0.99085,0.095,0.63871,1.42158,0.3624,0.50833,1.46045,0.02297,0.52841,1.2515,0.40829,0.39826,1.28518,0.0038,0.44007,1.27525,0.39342,0.31091,1.29337,0.22112,0.45607,1.60721,0.21216,0.40621,1.61011,0.17605,0.34039,1.24571,0.15485,0.29444,0.95285,0.07652,0.43369,0.76158,0.24733,0.26786,0.74037,0.03347,0.5425,0.35409,0.24223,0.21523,0.30818,-0.00529,0.57576,0.05161,0.26583,0.19042,0.02119,-0.01487,0.58255,0.05053,0.28033,0.18373,0.02093
1855,0.17135,0.35913,0.99089,0.08994,0.63094,1.42577,0.35928,0.50785,1.46155,0.02103,0.52433,1.2521,0.40753,0.39966,1.28583,0.00354,0.43813,1.27416,0.39333,0.31326,1.29331,0.21984,0.4567,1.60767,0.21114,0.40678,1.61038,0.17601,0.34084,1.24588,0.15582,0.29467,0.95303,0.07656,0.43232,0.76104,0.24792,0.26784,0.74071,0.03286,0.53849,0.3527,0.24205,0.21462,0.30843,-0.00535,0.57096,0.05043,0.26574,0.19048,0.02145,-0.01493,0.57775,0.04936,0.28025,0.18381,0.02122
1856,0.17118,0.35891,0.99084,0.08449,0.62298,1.43028,0.35565,0.50783,1.46295,0.01903,0.52073,1.25277,0.40663,0.4019,1.28675,0.00322,0.43643,1.27326,0.3934,0.31638,1.29331,0.21848,0.45749,1.60825,0.20987,0.40753,1.61061,0.17582,0.34118,1.24604,0.15657,0.29522,0.95307,0.07641,0.43094,0.76037,0.24842,0.2682,0.74081,0.03221,0.53423,0.35089,0.24195,0.21413,0.3085,-0.00553,0.56627,0.04881,0.26561,0.1905,0.02152,-0.01512,0.57307,0.04778,0.28013,0.18386,0.0213
1857,0.17099,0.35878,0.99072,0.07912,0.61579,1.43498,0.35188,0.50799,1.46497,0.01723,0.51785,1.25394,0.40525,0.40479,1.28796,0.00286,0.43538,1.27298,0.39337,0.31997,1.29356,0.21705,0.45831,1.60887,0.20847,0.40833,1.61074,0.17571,0.34152,1.24608,0.15709,0.29588,0.95301,0.07619,0.42946,0.75964,0.24881,0.26879,0.7406,0.03169,0.52978,0.34891,0.24202,0.21387,0.30832,-0.00588,0.56167,0.04707,0.2655,0.19053,0.02137,-0.01547,0.56848,0.04608,0.28004,0.18393,0.02112
