Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2326,0.23737,0.28666,0.00856,0.11314,0.79136,0.00617,0.18883,0.27839,0.01179,0.09066,0.74799,0.0132,0.19954,0.25954,0.02004,0.08802,0.75667,0.02163,0.01613,0.22827,0.03072,-0.00235,0.5832,0.03819
2327,0.23709,0.28629,0.0084,0.11305,0.79144,0.00485,0.18856,0.27785,0.01136,0.0907,0.74817,0.01283,0.19929,0.25901,0.01962,0.08818,0.75708,0.02106,0.01595,0.22711,0.02943,-0.00159,0.58402,0.04394
2328,0.23679,0.28586,0.00826,0.1129,0.79142,0.00324,0.18827,0.27728,0.01099,0.09078,0.74835,0.01276,0.19902,0.25847,0.01929,0.08839,0.75756,0.02069,0.01572,0.22601,0.02819,-0.00036,0.58526,0.05182
2329,0.23653,0.28544,0.00816,0.11275,0.79113,0.0016,0.18802,0.27675,0.01071,0.09097,0.74842,0.01329,0.19877,0.25797,0.01906,0.0887,0.75798,0.02083,0.01551,0.2251,0.02707,0.00135,0.58705,0.06186
2330,0.23636,0.28507,0.0081,0.11272,0.79037,0.00042,0.18786,0.27632,0.01051,0.09138,0.7483,0.01489,0.19859,0.25755,0.01891,0.08924,0.75824,0.02196,0.01534,0.22445,0.02612,0.00345,0.5895,0.07393
2331,0.2363,0.28477,0.00809,0.11293,0.78905,0.00037,0.18779,0.276,0.01037,0.09207,0.74798,0.01809,0.1985,0.25724,0.01882,0.0901,0.75829,0.02466,0.01523,0.22406,0.02534,0.00572,0.59265,0.08772
2332,0.23633,0.28454,0.00813,0.11342,0.78727,0.00217,0.18781,0.27579,0.01026,0.09308,0.7476,0.02333,0.1985,0.25702,0.01875,0.0913,0.75824,0.02942,0.0152,0.22388,0.02472,0.00797,0.59636,0.1028
2333,0.23644,0.28436,0.00821,0.11417,0.78543,0.00647,0.18791,0.27563,0.0102,0.09438,0.7474,0.03092,0.19857,0.25686,0.0187,0.09282,0.75831,0.03658,0.01524,0.22385,0.02431,0.01009,0.60039,0.11875
2334,0.23661,0.28418,0.0083,0.11517,0.78407,0.0137,0.18806,0.27552,0.01016,0.0959,0.74767,0.04089,0.19869,0.25672,0.01865,0.09455,0.75877,0.04622,0.01532,0.22395,0.02415,0.01208,0.60445,0.13521
2335,0.23682,0.28402,0.00837,0.11634,0.78375,0.02395,0.18825,0.27542,0.01013,0.09753,0.74864,0.05309,0.19885,0.2566,0.01858,0.09636,0.75986,0.05819,0.01543,0.22413,0.02423,0.01412,0.60829,0.15196
2336,0.23705,0.28388,0.0084,0.1176,0.78487,0.037,0.18846,0.27537,0.0101,0.09915,0.75046,0.06717,0.19905,0.25651,0.01848,0.09808,0.76176,0.07213,0.01558,0.22439,0.02453,0.0164,0.6118,0.16894
2337,0.23728,0.28381,0.00838,0.11889,0.7876,0.05243,0.18868,0.27539,0.01006,0.10067,0.7532,0.08276,0.19926,0.25647,0.01832,0.0996,0.76454,0.08764,0.01575,0.22471,0.02492,0.01907,0.61505,0.18614
2338,0.23745,0.28384,0.0083,0.12021,0.79191,0.06984,0.18884,0.2755,0.01001,0.10212,0.75691,0.09956,0.19941,0.25652,0.01813,0.10098,0.76824,0.10443,0.01587,0.22507,0.02529,0.02219,0.61824,0.20355
2339,0.2375,0.28396,0.00818,0.12169,0.7977,0.08895,0.18887,0.27569,0.00993,0.10368,0.76167,0.11747,0.19945,0.25666,0.01793,0.1024,0.77297,0.12238,0.01587,0.22546,0.02553,0.02575,0.62162,0.22112
2340,0.2374,0.28413,0.00801,0.12354,0.80496,0.10959,0.18877,0.27592,0.00983,0.10561,0.76767,0.13648,0.19933,0.25684,0.01774,0.10415,0.7789,0.1415,0.01574,0.22586,0.02562,0.0297,0.62547,0.2387
