Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1818,0.1662,0.25654,0.87156,0.15701,0.5523,0.76129,0.46592,0.06494,0.75908,0.05737,0.47876,0.92639,0.39066,0.05766,0.94566,0.03373,0.43319,1.14081,0.3443,0.10281,1.15963,0.2612,0.38171,1.49193,0.25056,0.33542,1.47469,0.1779,0.26841,1.12363,0.11099,0.18025,0.84005,0.07288,0.32784,0.65195,0.21178,0.12436,0.65564,0.09623,0.47515,0.28066,0.19801,0.07476,0.27019,0.10353,0.58229,0.01486,0.17942,0.03226,0.01525,0.09611,0.59047,0.01441,0.19397,0.02634,0.01476
1819,0.16605,0.25629,0.8714,0.15675,0.55444,0.76219,0.46561,0.06642,0.75831,0.05705,0.47962,0.9266,0.39031,0.0583,0.94486,0.03333,0.43314,1.14074,0.34411,0.10277,1.15892,0.2608,0.38115,1.49193,0.25016,0.33486,1.47468,0.17783,0.26821,1.12342,0.11113,0.17977,0.83997,0.07286,0.3273,0.65185,0.21146,0.12408,0.65552,0.09621,0.47481,0.28062,0.19718,0.07477,0.2698,0.10352,0.58217,0.01491,0.17932,0.03255,0.01491,0.0961,0.59035,0.01446,0.19388,0.02664,0.01452
1820,0.16591,0.256,0.87131,0.15635,0.55632,0.76293,0.46511,0.06759,0.75746,0.05666,0.48059,0.92688,0.38992,0.05875,0.94407,0.03294,0.4331,1.1408,0.34396,0.1028,1.15826,0.26043,0.38059,1.49192,0.24986,0.33433,1.47457,0.17774,0.26785,1.1233,0.11115,0.17927,0.83993,0.07278,0.32674,0.65185,0.21132,0.12382,0.65543,0.09625,0.47455,0.28073,0.19677,0.07474,0.26956,0.10362,0.58212,0.01501,0.17931,0.03275,0.01468,0.0962,0.5903,0.01455,0.19388,0.02686,0.01434
1821,0.16575,0.25572,0.87123,0.15593,0.55804,0.76371,0.46424,0.06838,0.7566,0.05613,0.48153,0.92725,0.38947,0.05911,0.94341,0.03242,0.43287,1.14087,0.34389,0.10302,1.15774,0.26014,0.38007,1.4919,0.24968,0.33382,1.47443,0.17762,0.26743,1.12322,0.11097,0.17887,0.83984,0.07261,0.32628,0.65182,0.21119,0.12366,0.65533,0.09632,0.47445,0.28085,0.19664,0.07465,0.2694,0.10373,0.58213,0.01503,0.17931,0.03276,0.01447,0.09631,0.59031,0.01453,0.19388,0.02688,0.01412
1822,0.16555,0.2555,0.87111,0.15561,0.55965,0.76466,0.46311,0.06889,0.75583,0.05546,0.48232,0.92766,0.38897,0.05938,0.94293,0.03176,0.43244,1.14088,0.34391,0.1034,1.15737,0.25992,0.37958,1.4919,0.24958,0.33334,1.47434,0.17746,0.26706,1.1231,0.11068,0.17857,0.83967,0.07232,0.32593,0.65169,0.21105,0.12362,0.65518,0.09637,0.47444,0.28088,0.1967,0.07454,0.26927,0.10375,0.58214,0.01495,0.17936,0.03257,0.01426,0.09634,0.59032,0.01444,0.19392,0.02668,0.01384
1823,0.16536,0.2553,0.87101,0.15541,0.56117,0.76574,0.46194,0.06935,0.75521,0.05483,0.48292,0.92807,0.38848,0.05941,0.94263,0.0311,0.432,1.14085,0.34403,0.10373,1.15714,0.2597,0.37913,1.49191,0.24948,0.33288,1.47431,0.17729,0.26675,1.12301,0.11044,0.17829,0.83948,0.07197,0.3256,0.65148,0.211,0.12364,0.65509,0.09632,0.47441,0.28083,0.19688,0.07441,0.26922,0.1037,0.58213,0.01486,0.1795,0.03229,0.01414,0.09629,0.59032,0.01438,0.19406,0.0264,0.0136
1824,0.16522,0.25508,0.87096,0.15519,0.56269,0.76682,0.46093,0.06991,0.75465,0.0544,0.48337,0.92849,0.3881,0.05912,0.94236,0.03063,0.43165,1.14089,0.34425,0.10376,1.15688,0.25942,0.37869,1.49188,0.24934,0.33243,1.47423,0.17711,0.26649,1.12299,0.11036,0.17795,0.83935,0.07166,0.32519,0.65126,0.21108,0.12358,0.65512,0.09613,0.47431,0.28075,0.19711,0.07421,0.26927,0.10364,0.58218,0.01484,0.17975,0.03203,0.01414,0.09623,0.59037,0.01438,0.19431,0.02615,0.01352
1825,0.16509,0.2548,0.87094,0.15495,0.5643,0.76795,0.46019,0.0705,0.75396,0.05427,0.4836,0.92894,0.3879,0.05877,0.94186,0.03034,0.43127,1.14106,0.34455,0.10349,1.15641,0.25909,0.37828,1.49176,0.24918,0.332,1.47407,0.1769,0.26621,1.12301,0.11036,0.17758,0.83929,0.07138,0.32475,0.65111,0.21119,0.12339,0.65523,0.09581,0.47412,0.28067,0.19728,0.0739,0.26933,0.1036,0.58226,0.01492,0.18006,0.03188,0.01419,0.09618,0.59045,0.01446,0.19463,0.02602,0.01354
1826,0.16493,0.25452,0.87092,0.15478,0.56595,0.76926,0.45961,0.07099,0.753,0.05433,0.48361,0.92944,0.38789,0.05873,0.94105,0.03012,0.43078,1.14135,0.3449,0.1032,1.15573,0.25874,0.37798,1.49157,0.24899,0.33166,1.47388,0.17665,0.2659,1.12301,0.1103,0.17729,0.83929,0.07107,0.32437,0.65107,0.21122,0.12313,0.6553,0.09544,0.47391,0.28068,0.19734,0.0735,0.26931,0.10351,0.5823,0.01508,0.1803,0.03185,0.01418,0.09609,0.59048,0.01461,0.19489,0.02604,0.01353
