	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedUpperE2.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
8894	3.00515	-23.48477	141.49391	-23.10546	83.25309	663.63892
8895	2.77014	-23.13989	139.85376	-23.12621	83.58998	664.51886
8896	2.53792	-22.79605	138.21175	-23.14768	83.92197	665.38550
8897	2.30835	-22.45296	136.56621	-23.16990	84.24934	666.23944
8898	2.08183	-22.11108	134.91916	-23.19286	84.57164	667.07971
8899	1.85824	-21.77010	133.26888	-23.21660	84.88914	667.90698
8900	1.63797	-21.43049	131.61740	-23.24112	85.20142	668.72028
8901	1.42090	-21.09196	129.96304	-23.26645	85.50872	669.52014
8902	1.20741	-20.75495	128.30780	-23.29258	85.81063	670.30579
8903	0.99750	-20.41935	126.65092	-23.31953	86.10723	671.07733
8904	0.79116	-20.08506	124.99172	-23.34734	86.39864	671.83514
8905	0.58869	-19.75249	123.33226	-23.37598	86.68447	672.57831
8906	0.38995	-19.42133	121.67091	-23.40547	86.96500	673.30768
8907	0.19524	-19.09201	120.00975	-23.43581	87.23986	674.02234
8908	0.00443	-18.76423	118.34716	-23.46701	87.50932	674.72308
8909	-0.18219	-18.43839	116.68522	-23.49907	87.77303	675.40887
8910	-0.36473	-18.11421	115.02231	-23.53201	88.03123	676.08075
8911	-0.54293	-17.79209	113.36048	-23.56581	88.28359	676.73767
8912	-0.71680	-17.47191	111.69907	-23.60049	88.53021	677.38000
8913	-0.88642	-17.15354	110.03745	-23.63606	88.77124	678.00830
8914	-1.05158	-16.83736	108.37776	-23.67248	89.00639	678.62170
8915	-1.21246	-16.52305	106.71846	-23.70978	89.23598	679.22113
8916	-1.36885	-16.21099	105.06170	-23.74792	89.45974	679.80591
8917	-1.52092	-15.90086	103.40597	-23.78691	89.67795	680.37677
8918	-1.66849	-15.59306	101.75335	-23.82673	89.89036	680.93311
8919	-1.81171	-15.28726	100.10236	-23.86740	90.09724	681.47565
8920	-1.95039	-14.98384	98.45512	-23.90886	90.29836	682.00385
8921	-2.08462	-14.68267	96.81104	-23.95115	90.49387	682.51801
8922	-2.21448	-14.38360	95.16956	-23.99426	90.68391	683.01868
8923	-2.33984	-14.08701	93.53289	-24.03812	90.86837	683.50513
8924	-2.46086	-13.79259	91.89960	-24.08277	91.04750	683.97815
8925	-2.57743	-13.50071	90.27184	-24.12815	91.22117	684.43732
8926	-2.68970	-13.21107	88.64822	-24.17427	91.38963	684.88312
8927	-2.79755	-12.92403	87.03091	-24.22108	91.55279	685.31525
8928	-2.90114	-12.63929	85.41850	-24.26861	91.71085	685.73425
8929	-3.00035	-12.35721	83.81312	-24.31679	91.86375	686.13971
8930	-3.09529	-12.07767	82.21429	-24.36562	92.01163	686.53198
8931	-3.18602	-11.80054	80.62155	-24.41512	92.15465	686.91138
8932	-3.27250	-11.52618	79.03710	-24.46523	92.29279	687.27747
8933	-3.35487	-11.25432	77.45961	-24.51598	92.42629	687.63074
8934	-3.43307	-10.98530	75.89126	-24.56730	92.55513	687.97095
8935	-3.50724	-10.71887	74.33076	-24.61923	92.67953	688.29858
8936	-3.57734	-10.45536	72.78024	-24.67171	92.79948	688.61316
8937	-3.64348	-10.19451	71.23843	-24.72477	92.91520	688.91516
8938	-3.70564	-9.93666	69.70747	-24.77835	93.02669	689.20447
8939	-3.76391	-9.68170	68.18694	-24.83246	93.13411	689.48120
8940	-3.81837	-9.42953	66.67639	-24.88713	93.23765	689.74554
8941	-3.86904	-9.18045	65.17789	-24.94228	93.33730	689.99731
8942	-3.91604	-8.93423	63.69017	-24.99796	93.43333	690.23682
8943	-3.95939	-8.69117	62.21527	-25.05412	93.52571	690.46381
8944	-3.99921	-8.45103	60.75195	-25.11081	93.61472	690.67853
8945	-4.03553	-8.21412	59.30222	-25.16795	93.70035	690.88092
8946	-4.06846	-7.98020	57.86488	-25.22560	93.78283	691.07117
8947	-4.09802	-7.74956	56.44188	-25.28369	93.86220	691.24921
8948	-4.12432	-7.52211	55.03282	-25.34224	93.93861	691.41504
8949	-4.14743	-7.29775	53.63727	-25.40128	94.01224	691.56885
8950	-4.16741	-7.07675	52.25708	-25.46072	94.08305	691.71039
8951	-4.18436	-6.85890	50.89105	-25.52062	94.15128	691.83978
8952	-4.19832	-6.64446	49.54100	-25.58089	94.21688	691.95685
8953	-4.20939	-6.43321	48.20576	-25.64159	94.28008	692.06177
8954	-4.21764	-6.22542	46.88713	-25.70264	94.34089	692.15430
8955	-4.22315	-6.02089	45.58397	-25.76409	94.39947	692.23462
8956	-4.22598	-5.81986	44.29802	-25.82585	94.45584	692.30261
8957	-4.22623	-5.62224	43.02888	-25.88795	94.51015	692.35822
8958	-4.22395	-5.42793	41.77608	-25.95040	94.56247	692.40149
8959	-4.21923	-5.23714	40.54124	-26.01311	94.61282	692.43231
8960	-4.21215	-5.04967	39.32321	-26.07614	94.66130	692.45068
8961	-4.20278	-4.86573	38.12354	-26.13939	94.70792	692.45648
8962	-4.19119	-4.68511	36.94113	-26.20291	94.75278	692.44977
8963	-4.17748	-4.50801	35.77750	-26.26661	94.79590	692.43048
8964	-4.16171	-4.33424	34.63160	-26.33054	94.83738	692.39850
8965	-4.14396	-4.16400	33.50490	-26.39462	94.87723	692.35382
8966	-4.12431	-3.99717	32.39695	-26.45885	94.91553	692.29651
8967	-4.10282	-3.83365	31.30723	-26.52326	94.95232	692.22644
8968	-4.07959	-3.67359	30.23699	-26.58774	94.98759	692.14380
8969	-4.05467	-3.51677	29.18510	-26.65235	95.02139	692.04840
8970	-4.02816	-3.36334	28.15276	-26.71699	95.05373	691.94061
8971	-4.00010	-3.21309	27.13887	-26.78172	95.08463	691.82025
8972	-3.97061	-3.06617	26.14461	-26.84644	95.11412	691.68738
8973	-3.93971	-2.92236	25.16892	-26.91121	95.14222	691.54205
8974	-3.90753	-2.78182	24.21293	-26.97592	95.16895	691.38446
8975	-3.87412	-2.64441	23.27611	-27.04059	95.19431	691.21454
8976	-3.83951	-2.51004	22.35795	-27.10524	95.21835	691.03223
8977	-3.80382	-2.37883	21.45939	-27.16977	95.24100	690.83795
8978	-3.76706	-2.25060	20.57942	-27.23424	95.26230	690.63165
8979	0.00000	0.00000	0.00000	-27.29855	95.28220	690.41357
8980	0.00000	0.00000	0.00000	-27.36275	95.30074	690.18378
8981	0.00000	0.00000	0.00000	-27.42675	95.31789	689.94250
8982	0.00000	0.00000	0.00000	-27.49060	95.33363	689.68964
8983	0.00000	0.00000	0.00000	-27.55421	95.34798	689.42554
8984	0.00000	0.00000	0.00000	-27.61760	95.36089	689.15039
8985	0.00000	0.00000	0.00000	-27.68077	95.37241	688.86414
8986	0.00000	0.00000	0.00000	-27.74364	95.38246	688.56732
8987	0.00000	0.00000	0.00000	-27.80626	95.39104	688.26001
8988	0.00000	0.00000	0.00000	-27.86855	95.39815	687.94275
8989	0.00000	0.00000	0.00000	-27.93055	95.40376	687.61542
8990	0.00000	0.00000	0.00000	-27.99218	95.40785	687.27863
8991	0.00000	0.00000	0.00000	-28.05349	95.41042	686.93225
8992	0.00000	0.00000	0.00000	-28.11439	95.41142	686.57703
8993	0.00000	0.00000	0.00000	-28.17490	95.41086	686.21301
8994	0.00000	0.00000	0.00000	-28.23504	95.40872	685.84033
8995	0.00000	0.00000	0.00000	-28.29474	95.40503	685.45984
8996	0.00000	0.00000	0.00000	-28.35404	95.39975	685.07147
8997	0.00000	0.00000	0.00000	-28.41289	95.39291	684.67609
8998	0.00000	0.00000	0.00000	-28.47132	95.38447	684.27374
8999	0.00000	0.00000	0.00000	-28.52927	95.37447	683.86511
9000	0.00000	0.00000	0.00000	-28.58679	95.36286	683.45032
9001	0.00000	0.00000	0.00000	-28.64381	95.34970	683.03015
9002	0.00000	0.00000	0.00000	-28.70035	95.33495	682.60480
9003	0.00000	0.00000	0.00000	-28.75644	95.31863	682.17444
9004	0.00000	0.00000	0.00000	-28.81200	95.30076	681.73999
9005	0.00000	0.00000	0.00000	-28.86709	95.28134	681.30151
9006	0.00000	0.00000	0.00000	-28.92164	95.26041	680.85980
9007	0.00000	0.00000	0.00000	-28.97572	95.23796	680.41486
9008	0.00000	0.00000	0.00000	-29.02924	95.21404	679.96771
9009	0.00000	0.00000	0.00000	-29.08227	95.18862	679.51825
9010	0.00000	0.00000	0.00000	-29.13473	95.16175	679.06744
9011	0.00000	0.00000	0.00000	-29.18666	95.13345	678.61542
9012	0.00000	0.00000	0.00000	-29.23808	95.10371	678.16248
9013	0.00000	0.00000	0.00000	-29.28894	95.07264	677.70953
9014	0.00000	0.00000	0.00000	-29.33928	95.04021	677.25665
9015	0.00000	0.00000	0.00000	-29.38905	95.00653	676.80463
9016	0.00000	0.00000	0.00000	-29.43831	94.97157	676.35364
9017	0.00000	0.00000	0.00000	-29.48699	94.93543	675.90448
9018	0.00000	0.00000	0.00000	-29.53517	94.89810	675.45721
9019	0.00000	0.00000	0.00000	-29.58277	94.85967	675.01276
9020	0.00000	0.00000	0.00000	-29.62983	94.82015	674.57141
9021	0.00000	0.00000	0.00000	-29.67641	94.77959	674.13330
9022	0.00000	0.00000	0.00000	-29.72247	94.73811	673.69940
9023	0.00000	0.00000	0.00000	-29.76811	94.69572	673.26965
9024	0.00000	0.00000	0.00000	-29.81329	94.65253	672.84521
9025	0.00000	0.00000	0.00000	-29.85810	94.60857	672.42566
9026	0.00000	0.00000	0.00000	-29.90252	94.56394	672.01233
9027	0.00000	0.00000	0.00000	-29.94663	94.51868	671.60486
9028	0.00000	0.00000	0.00000	-29.99041	94.47289	671.20441
9029	0.00000	0.00000	0.00000	-30.03391	94.42661	670.81110
9030	0.00000	0.00000	0.00000	-30.07722	94.37992	670.42517
9031	0.00000	0.00000	0.00000	-30.12034	94.33293	670.04736
9032	0.00000	0.00000	0.00000	-30.16338	94.28571	669.67773
9033	0.00000	0.00000	0.00000	-30.20634	94.23834	669.31708
9034	0.00000	0.00000	0.00000	-30.24933	94.19092	668.96545
9035	0.00000	0.00000	0.00000	-30.29237	94.14353	668.62347
9036	0.00000	0.00000	0.00000	-30.33554	94.09623	668.29132
9037	0.00000	0.00000	0.00000	-30.37888	94.04916	667.96973
9038	0.00000	0.00000	0.00000	-30.42244	94.00238	667.65887
9039	0.00000	0.00000	0.00000	-30.46632	93.95597	667.35889
9040	0.00000	0.00000	0.00000	-30.51053	93.91008	667.07056
9041	0.00000	0.00000	0.00000	-30.55516	93.86480	666.79370
9042	0.00000	0.00000	0.00000	-30.60023	93.82025	666.52924
9043	0.00000	0.00000	0.00000	-30.64584	93.77652	666.27686
9044	0.00000	0.00000	0.00000	-30.69199	93.73376	666.03735
9045	0.00000	0.00000	0.00000	-30.73881	93.69205	665.81073
9046	0.00000	0.00000	0.00000	-30.78628	93.65153	665.59766
9047	0.00000	0.00000	0.00000	-30.83449	93.61229	665.39813
9048	0.00000	0.00000	0.00000	-30.88350	93.57442	665.21246
9049	0.00000	0.00000	0.00000	-30.93327	93.53812	665.04083
9050	0.00000	0.00000	0.00000	-30.98389	93.50345	664.88336
9051	0.00000	0.00000	0.00000	-31.03533	93.47058	664.74023
9052	0.00000	0.00000	0.00000	-31.08767	93.43958	664.61163
9053	0.00000	0.00000	0.00000	-31.14087	93.41064	664.49768
9054	0.00000	0.00000	0.00000	-31.19504	93.38382	664.39856
9055	0.00000	0.00000	0.00000	-31.25012	93.35929	664.31445
9056	0.00000	0.00000	0.00000	-31.30617	93.33717	664.24554
9057	0.00000	0.00000	0.00000	-31.36322	93.31753	664.19177
9058	0.00000	0.00000	0.00000	-31.42119	93.30053	664.15332
9059	0.00000	0.00000	0.00000	-31.48016	93.28625	664.13013
9060	0.00000	0.00000	0.00000	-31.54004	93.27486	664.12219
9061	0.00000	0.00000	0.00000	-31.60089	93.26643	664.12964
9062	0.00000	0.00000	0.00000	-31.66264	93.26107	664.15253
9063	0.00000	0.00000	0.00000	-31.72534	93.25891	664.19086
9064	0.00000	0.00000	0.00000	-31.78893	93.26007	664.24463
9065	0.00000	0.00000	0.00000	-31.85342	93.26465	664.31390
9066	0.00000	0.00000	0.00000	-31.91882	93.27275	664.39856
9067	0.00000	0.00000	0.00000	-31.98501	93.28447	664.49854
9068	0.00000	0.00000	0.00000	-32.05202	93.29991	664.61389
9069	0.00000	0.00000	0.00000	-32.11974	93.31915	664.74432
9070	0.00000	0.00000	0.00000	-32.18821	93.34232	664.88989
9071	0.00000	0.00000	0.00000	-32.25729	93.36948	665.05048
9072	0.00000	0.00000	0.00000	-32.32704	93.40075	665.22601
9073	0.00000	0.00000	0.00000	-32.39734	93.43620	665.41632
9074	0.00000	0.00000	0.00000	-32.46817	93.47593	665.62134
9075	0.00000	0.00000	0.00000	-32.53952	93.52003	665.84106
9076	0.00000	0.00000	0.00000	-32.61126	93.56850	666.07501
9077	0.00000	0.00000	0.00000	-32.68342	93.62144	666.32312
9078	0.00000	0.00000	0.00000	-32.75586	93.67885	666.58508
9079	0.00000	0.00000	0.00000	-32.82860	93.74083	666.86090
9080	0.00000	0.00000	0.00000	-32.90152	93.80737	667.15002
9081	0.00000	0.00000	0.00000	-32.97462	93.87859	667.45264
9082	0.00000	0.00000	0.00000	-33.04778	93.95445	667.76807
9083	0.00000	0.00000	0.00000	-33.12099	94.03505	668.09631
9084	0.00000	0.00000	0.00000	-33.19425	94.12045	668.43744
9085	0.00000	0.00000	0.00000	-33.26744	94.21057	668.79077
9086	0.00000	0.00000	0.00000	-33.34060	94.30551	669.15649
9087	0.00000	0.00000	0.00000	-33.41362	94.40520	669.53381
9088	0.00000	0.00000	0.00000	-33.48655	94.50974	669.92316
9089	0.00000	0.00000	0.00000	-33.55925	94.61903	670.32367
9090	0.00000	0.00000	0.00000	-33.63179	94.73321	670.73572
9091	0.00000	0.00000	0.00000	-33.70404	94.85217	671.15851
9092	0.00000	0.00000	0.00000	-33.77601	94.97596	671.59216
9093	0.00000	0.00000	0.00000	-33.84773	95.10468	672.03650
9094	0.00000	0.00000	0.00000	-33.91909	95.23815	672.49109
9095	0.00000	0.00000	0.00000	-33.99017	95.37653	672.95605
9096	0.00000	0.00000	0.00000	-34.06086	95.51965	673.43085
9097	0.00000	0.00000	0.00000	-34.13124	95.66766	673.91565
9098	0.00000	0.00000	0.00000	-34.20122	95.82040	674.40979
9099	0.00000	0.00000	0.00000	-34.27085	95.97800	674.91364
9100	0.00000	0.00000	0.00000	-34.34005	96.14032	675.42633
9101	0.00000	0.00000	0.00000	-34.40884	96.30740	675.94812
9102	0.00000	0.00000	0.00000	-34.47723	96.47935	676.47900
9103	0.00000	0.00000	0.00000	-34.54512	96.65595	677.01825
9104	0.00000	0.00000	0.00000	-34.61257	96.83736	677.56647
9105	0.00000	0.00000	0.00000	-34.67949	97.02340	678.12274
9106	0.00000	0.00000	0.00000	-34.74591	97.21422	678.68750
9107	0.00000	0.00000	0.00000	-34.81174	97.40958	679.26013
9108	0.00000	0.00000	0.00000	-34.87704	97.60973	679.84100
9109	0.00000	0.00000	0.00000	-34.94172	97.81439	680.42944
9110	0.00000	0.00000	0.00000	-35.00576	98.02367	681.02545
9111	0.00000	0.00000	0.00000	-35.06917	98.23767	681.62946
9112	0.00000	0.00000	0.00000	-35.13181	98.45618	682.24060
9113	0.00000	0.00000	0.00000	-35.19370	98.67944	682.85950
9114	0.00000	0.00000	0.00000	-35.25470	98.90720	683.48523
9115	0.00000	0.00000	0.00000	-35.31485	99.13971	684.11865
9116	0.00000	0.00000	0.00000	-35.37400	99.37671	684.75873
9117	0.00000	0.00000	0.00000	-35.43216	99.61848	685.40637
9118	0.00000	0.00000	0.00000	-35.48922	99.86475	686.06049
9119	0.00000	0.00000	0.00000	-35.54515	100.11566	686.72150
9120	0.00000	0.00000	0.00000	-35.59990	100.37136	687.38971
9121	0.00000	0.00000	0.00000	-35.65332	100.63160	688.06421
9122	0.00000	0.00000	0.00000	-35.70539	100.89668	688.74567
9123	0.00000	0.00000	0.00000	-35.75597	101.16631	689.43341
9124	0.00000	0.00000	0.00000	-35.80503	101.44082	690.12799
9125	0.00000	0.00000	0.00000	-35.85244	101.71992	690.82855
9126	0.00000	0.00000	0.00000	-35.89816	102.00397	691.53589
9127	0.00000	0.00000	0.00000	-35.94206	102.29263	692.24908
9128	0.00000	0.00000	0.00000	-35.98409	102.58610	692.96844
9129	0.00000	0.00000	0.00000	-36.02417	102.88454	693.69421
9130	0.00000	0.00000	0.00000	-36.06218	103.18761	694.42560
9131	0.00000	0.00000	0.00000	-36.09809	103.49570	695.16321
9132	0.00000	0.00000	0.00000	-36.13176	103.80845	695.90601
9133	0.00000	0.00000	0.00000	-36.16316	104.12619	696.65491
9134	0.00000	0.00000	0.00000	-36.19216	104.44862	697.40887
9135	0.00000	0.00000	0.00000	-36.21872	104.77605	698.16852
9136	0.00000	0.00000	0.00000	-36.24271	105.10817	698.93304
9137	0.00000	0.00000	0.00000	-36.26408	105.44514	699.70270
9138	0.00000	0.00000	0.00000	-36.28278	105.78715	700.47766
9139	0.00000	0.00000	0.00000	-36.29873	106.13382	701.25702
9140	0.00000	0.00000	0.00000	-36.31190	106.48551	702.04156
9141	0.00000	0.00000	0.00000	-36.32223	106.84185	702.83026
9142	0.00000	0.00000	0.00000	-36.32965	107.20322	703.62378
9143	0.00000	0.00000	0.00000	-36.33413	107.56919	704.42108
9144	-5.80243	-1.17814	20.28620	-36.33560	107.94018	705.22302
9145	-5.89550	-1.19447	20.90383	-36.33401	108.31577	706.02850
9146	-5.98785	-1.20997	21.52916	-36.32932	108.69615	706.83783
9147	-6.07950	-1.22469	22.16250	-36.32151	109.08152	707.65131
9148	-6.17033	-1.23867	22.80312	-36.31055	109.47144	708.46790
9149	-6.26041	-1.25196	23.45169	-36.29644	109.86629	709.28815
9150	-6.34962	-1.26460	24.10745	-36.27916	110.26562	710.11133
9151	-6.43804	-1.27664	24.77110	-36.25868	110.66988	710.93793
9152	-6.52555	-1.28813	25.44188	-36.23502	111.07857	711.76691
9153	-6.61222	-1.29912	26.12047	-36.20813	111.49213	712.59906
9154	-6.69794	-1.30964	26.80612	-36.17803	111.91006	713.43329
9155	-6.78274	-1.31978	27.49915	-36.14469	112.33259	714.26984
9156	-6.86678	-1.32966	28.19999	-36.10812	112.75988	715.10907
9157	-6.95006	-1.33945	28.90789	-36.06838	113.19144	715.94983
9158	-7.03280	-1.34931	29.62366	-36.02546	113.62767	716.79285
9159	-7.11503	-1.35939	30.34656	-35.97943	114.06805	717.63690
9160	-7.19694	-1.36986	31.07740	-35.93028	114.51300	718.48279
9161	-7.27856	-1.38087	31.81542	-35.87808	114.96199	719.32941
9162	-7.36009	-1.39260	32.56147	-35.82281	115.41545	720.17761
9163	-7.44156	-1.40517	33.31475	-35.76455	115.87285	721.02600
9164	-7.52315	-1.41880	34.07572	-35.70330	116.33437	721.87500
9165	-7.60511	-1.43379	34.84491	-35.63908	116.80022	722.72485
9166	-7.68757	-1.45044	35.62160	-35.57200	117.26985	723.57440
9167	-7.77085	-1.46910	36.40677	-35.50203	117.74371	724.42438
9168	-7.85507	-1.49008	37.19968	-35.42931	118.22127	725.27350
9169	-7.94057	-1.51372	38.00132	-35.35379	118.70297	726.12268
9170	-8.02746	-1.54034	38.81092	-35.27560	119.18826	726.97064
9171	-8.11608	-1.57027	39.62952	-35.19472	119.67761	727.81812
9172	-8.20654	-1.60382	40.45632	-35.11127	120.17045	728.66394
9173	-8.29912	-1.64136	41.29191	-35.02525	120.66698	729.50842
9174	-8.39416	-1.68335	42.13696	-34.93668	121.16747	730.35168
9175	-8.49182	-1.73022	42.99077	-34.84571	121.67130	731.19263
9176	-8.59249	-1.78249	43.85447	-34.75229	122.17902	732.03192
9177	-8.69634	-1.84058	44.72735	-34.65657	122.69002	732.86835
9178	-8.80376	-1.90504	45.61057	-34.55851	123.20482	733.70251
9179	-8.91491	-1.97624	46.50339	-34.45828	123.72282	734.53345
9180	-9.03019	-2.05476	47.40699	-34.35582	124.24456	735.36163
9181	-9.14976	-2.14098	48.32061	-34.25129	124.76942	736.18597
9182	-9.27396	-2.23540	49.24497	-34.14469	125.29767	737.00671
9183	-9.40311	-2.33859	50.18086	-34.03603	125.82955	737.82391
9184	-9.53733	-2.45092	51.12757	-33.92548	126.36446	738.63666
9185	-9.67703	-2.57300	52.08642	-33.81297	126.90297	739.44531
9186	-9.82232	-2.70520	53.05667	-33.69868	127.44445	740.24902
9187	-9.97361	-2.84815	54.03967	-33.58256	127.98947	741.04822
9188	-10.13099	-3.00219	55.03466	-33.46478	128.53740	741.84186
9189	-10.29490	-3.16798	56.04301	-33.34526	129.08884	742.63055
9190	-10.46541	-3.34583	57.06393	-33.22421	129.64313	743.41315
9191	-10.64287	-3.53631	58.09827	-33.10160	130.20055	744.18988
9192	-10.82759	-3.73997	59.14702	-32.97743	130.76141	744.96094
9193	-11.01961	-3.95700	60.20942	-32.85187	131.32513	745.72522
9194	-11.21935	-4.18807	61.28706	-32.72483	131.89227	746.48334
9195	-11.42680	-4.43333	62.37917	-32.59649	132.46223	747.23419
9196	-11.64242	-4.69349	63.48736	-32.46677	133.03566	747.97833
9197	-11.86619	-4.96868	64.61081	-32.33585	133.61189	748.71472
9198	-12.09856	-5.25962	65.75119	-32.20364	134.19157	749.44391
9199	-12.33951	-5.56640	66.90765	-32.07032	134.77409	750.16492
9200	-12.58937	-5.88960	68.08124	-31.93587	135.35974	750.87787
9201	-12.84845	-6.22969	69.27312	-31.80025	135.94887	751.58289
9202	-13.11662	-6.58660	70.48257	-31.66364	136.54085	752.27899
9203	-13.39435	-6.96101	71.71145	-31.52592	137.13635	752.96667
9204	-13.68148	-7.35279	72.95893	-31.38726	137.73476	753.64496
9205	-13.97849	-7.76266	74.22695	-31.24756	138.33673	754.31433
9206	-14.28522	-8.19045	75.51464	-31.10699	138.94165	754.97388
9207	-14.60215	-8.63693	76.82397	-30.96543	139.55019	755.62402
9208	-14.92910	-9.10187	78.15406	-30.82306	140.16170	756.26379
9209	-15.26638	-9.58578	79.50615	-30.67984	140.77654	756.89337
9210	-15.61402	-10.08873	80.88082	-30.53578	141.39473	757.51257
9211	-15.97204	-10.61076	82.27863	-30.39090	142.01630	758.12122
9212	-16.34086	-11.15250	83.70174	-30.24505	142.64194	758.71967
9213	-16.71968	-11.71282	85.14760	-30.09856	143.27029	759.30658
9214	-17.10936	-12.29298	86.61994	-29.95113	143.90279	759.88293
9215	-17.50904	-12.89174	88.11613	-29.80308	144.53804	760.44745
9216	-17.91917	-13.50977	89.63833	-29.65428	145.17674	761.00043
9217	-18.33976	-14.14710	91.18711	-29.50474	145.81895	761.54175
9218	-18.77079	-14.80375	92.76305	-29.35446	146.46466	762.07129
9219	-19.21217	-15.47963	94.36677	-29.20345	147.11391	762.58875
9220	-19.66428	-16.17539	96.00066	-29.05153	147.76740	763.09467
9221	-20.12600	-16.88939	97.66177	-28.89903	148.42377	763.58783
9222	-20.59770	-17.62225	99.35248	-28.74578	149.08371	764.06854
9223	-21.07925	-18.37387	101.07339	-28.59178	149.74727	764.53668
9224	-21.57109	-19.14499	102.82706	-28.43686	150.41519	764.99274
9225	-22.07200	-19.93378	104.61027	-28.28133	151.08604	765.43542
9226	-22.58240	-20.74098	106.42551	-28.12504	151.76056	765.86517
9227	-23.10213	-21.56644	108.27341	-27.96797	152.43877	766.28180
9228	-23.63099	-22.40997	110.15459	-27.81010	153.12068	766.68524
9229	-24.16928	-23.27230	112.07182	-27.65124	153.80707	767.07581
9230	-24.71558	-24.15132	114.02153	-27.49170	154.49641	767.45245
9231	-25.27022	-25.04776	116.00644	-27.33130	155.18950	767.81555
9232	-25.83294	-25.96139	118.02718	-27.16999	155.88631	768.16492
9233	-26.40411	-26.89302	120.08667	-27.00758	156.58766	768.50079
9234	-26.98223	-27.84040	122.18102	-26.84441	157.29199	768.82245
9235	-27.56766	-28.80432	124.31313	-26.68027	158.00011	769.13000
9236	-28.16012	-29.78456	126.48358	-26.51513	158.71198	769.42340
9237	-28.75926	-30.78085	128.69292	-26.34897	159.42760	769.70258
9238	-29.36539	-31.79404	130.94409	-26.18158	160.14766	769.96765
9239	-29.97680	-32.82166	133.23265	-26.01331	160.87057	770.21808
9240	-30.59380	-33.86452	135.56158	-25.84395	161.59706	770.45398
9241	-31.21600	-34.92236	137.93130	-25.67347	162.32709	770.67535
9242	-31.84373	-35.99610	140.34503	-25.50167	163.06140	770.88232
9243	-32.47524	-37.08311	142.79794	-25.32888	163.79831	771.07440
9244	-33.11086	-38.18430	145.29312	-25.15491	164.53860	771.25165
9245	-33.75021	-39.29941	147.83107	-24.97973	165.28221	771.41406
9246	-34.39290	-40.42826	150.41222	-24.80332	166.02902	771.56146
9247	-35.03926	-41.57195	153.03987	-24.62546	166.77974	771.69385
9248	-35.68747	-42.72779	155.70868	-24.44652	167.53259	771.81097
9249	-36.33786	-43.89686	158.42189	-24.26629	168.28830	771.91278
9250	-36.99003	-45.07900	161.17993	-24.08474	169.04674	771.99902
9251	-37.64432	-46.27536	163.98630	-23.90165	169.80862	772.06982
9252	-38.29890	-47.48314	166.83525	-23.71741	170.57216	772.12482
9253	-38.95409	-48.70348	169.73026	-23.53179	171.33806	772.16406
9254	-39.60951	-49.93623	172.67169	-23.34477	172.10619	772.18732
9255	-40.26475	-51.18129	175.65987	-23.15633	172.87637	772.19440
9256	-40.92014	-52.43998	178.69843	-22.96623	173.64922	772.18500
9257	-41.57384	-53.70945	181.78096	-22.77488	174.42284	772.15900
9258	-42.22618	-54.99100	184.91109	-22.58203	175.19786	772.11597
9259	-42.87675	-56.28455	188.08907	-22.38766	175.97409	772.05579
9260	-43.52588	-57.59147	191.31876	-22.19154	176.75215	771.97815
9261	-44.17173	-58.90880	194.59337	-21.99407	177.53012	771.88293
9262	-44.81462	-60.23790	197.91667	-21.79502	178.30867	771.76978
9263	-45.45415	-61.57868	201.28889	-21.59435	179.08755	771.63837
9264	-46.08993	-62.93101	204.70998	-21.39207	179.86646	771.48853
9265	-46.72224	-64.29625	208.18367	-21.18795	180.64590	771.31952
9266	-47.34929	-65.67128	211.70221	-20.98242	181.42386	771.13141
9267	-47.97138	-67.05746	215.26929	-20.77526	182.20087	770.92352
9268	-48.58811	-68.45463	218.88477	-20.56646	182.97659	770.69574
9269	-49.19974	-69.86422	222.55263	-20.35579	183.75154	770.44714
9270	-49.80453	-71.28300	226.26465	-20.14371	184.52371	770.17798
9271	-50.40275	-72.71236	230.02475	-19.92997	185.29361	769.88763
9272	-50.99400	-74.15216	233.83276	-19.71458	186.06090	769.57574
9273	-51.57786	-75.60214	237.68834	-19.49753	186.82513	769.24152
9274	-52.15454	-77.06364	241.59532	-19.27860	187.58678	768.88428
9275	-52.72235	-78.53319	245.54477	-19.05826	188.34367	768.50403
9276	-53.28151	-80.01210	249.54051	-18.83628	189.09627	768.09991
9277	-53.83160	-81.50011	253.58214	-18.61267	189.84412	767.67126
9278	-54.37279	-82.99862	257.67371	-18.38717	190.58757	767.21698
9279	-54.90347	-84.50403	261.80588	-18.16030	191.32460	766.73749
